,Sample ID,SampleType,DateTime Taken,Post Results,Public X,Public Y,Chloromethane (methyl chloride),Chloroethene (vinyl chloride),Bromomethane (methyl bromide),Chloroethane (ethyl chloride),Trichlorofluoromethane,Diethyl ether,"1,1-Dichloroethene",Acetone,Iodomethane,Carbon disulfide,3-Chloropropene (allyl chloride),Methylene chloride (DCM),"trans-1,2-Dichloroethene",Methyl tert-butyl ether (MTBE),"1,1-Dichloroethane","2,2-Dichloropropane","cis-1,2-Dichloroethene",2-Butanone (MEK),Methyl acrylate,Methacrylonitrile,Bromochloromethane,Tetrahydrofuran,Trichloromethane (chloroform),"1,1,1-Trichloroethane",Dibromofluoromethane [SS1],Pentafluorobenzene [IS1],1-Chlorobutane (butyl chloride),Carbon tetrachloride,"1,1-Dichloropropene",Benzene,"1,2-Dichloroethane","1,4-Difluorobenzene [IS2]",Trichloroethene,"1,2-Dichloropropane",Dibromomethane,Methyl methacrylate,Bromodichloromethane,2-Nitropropane,"cis-1,3-Dichloropropene",4-Methyl-2-pentanone (MIBK),Toluene-d8 [SS2],Toluene,"trans-1,3-Dichloropropene",Ethyl methacrylate,"1,1,2-Trichloroethane",Tetrachloroethene,"1,3-Dichloropropane",2-Hexanone,Dibromochloromethane,"1,2-Dibromoethane (EDB)",Chlorobenzene-d5 [IS3],Chlorobenzene,"1,1,1,2-Tetrachloroethane",Ethylbenzene,m/p-Xylene,o-Xylene,Styrene,Bromoform,Isopropylbenzene (cumene),1-Bromo-4-fluorobenzene (BFB) [SS3],Bromobenzene,"1,1,2,2-Tetrachloroethane","1,2,3-Trichloropropane (TCP)","trans-1,4-Dichloro-2-butene",n-Propylbenzene,2-Chlorotoluene,"1,3,5-Trimethylbenzene",4-Chlorotoluene,tert-Butylbenzene,Pentachloroethane,"1,2,4-Trimethylbenzene",1-Methylpropylbenzene (sec-butylbenzene),"1,3-Dichlorobenzene",4-Isopropyltoluene (p-cymene),"1,4-Dichlorobenzene-d4 [IS4]","1,4-Dichlorobenzene",n-Butylbenzene,"1,2-Dichlorobenzene",Hexachloroethane,"1,2-Dibromo-3-chloropropane (DBCP)",Nitrobenzene,"1,2,4-Trichlorobenzene","Hexachloro-1,3-butadiene",Naphthalene,"1,2,3-Trichlorobenzene",City,Total Trihalomethanes
0,08-16-CKS-2,Tap Water,8/16/2023 9:30,,-156.31479719206197,20.775040279389195,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,12.956,,,,0.0,,,0.0,0.0,,0.0,,,,5.961,,0.0,,,0.0,0.0,,0.0,0.0,,,3.342,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,Kula,22.259
1,08-16-CKS-3,Tap Water,8/16/2023 10:52,,-156.30988515074932,20.77639365218294,,,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,12.685,,,,0.0,,,0.0,0.0,,0.0,,,,6.285,,,,,0.0,0.0,,,0.0,,,3.833,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,Kula,22.803
2,08-16-CKS-4,Tap Water,8/16/2023 11:11,,-156.31028674281248,20.775148561998503,,,0.0,,,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,11.782,,,,0.0,,,0.0,0.0,,0.0,,,,6.171,,0.0,,,0.0,0.0,,,0.0,,,3.699,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,Kula,21.652
3,08-16-CKS-6,Tap Water,8/16/2023 12:00,,-156.30771492660455,20.775351582396667,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,,,,,21.092,,,,0.0,,,0.0,0.0,,0.0,,,,6.923,,,,,0.0,0.0,,,0.0,0.0,,3.621,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,Kula,31.636
4,08-16-CKS-7,Tap Water,8/16/2023 12:22,,-156.3101559976494,20.775888055748645,,,,0.0,,,,17.367,0.0,3.145,,,0.0,,,,,14.842,,,0.0,194.634,2.209,,,,0.0,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,Kula,2.209
5,08-16-CKS-8,Tap Water,8/16/2023 12:53,,-156.3129862787686,20.77875637432988,,,0.0,,,,,0.0,0.0,0.0,,,0.0,,,,,0.0,,,,3.004,17.53,,,,0.0,,,0.0,0.0,,0.0,,,,7.944,,,,,0.0,,,,0.0,,,4.235,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,Kula,29.709000000000003
6,08-16-CKS-10,Tap Water,8/16/2023 2:24,,-156.3259569742821,20.743433520241275,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,,,0.0,28.868,,,,0.0,,,0.0,0.0,,0.0,,,,8.54,,,,,0.0,,,,0.0,,0.0,3.98,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,Kula,41.388
7,08-16-CKS-11,Tap Water,8/16/2023 2:55,,-156.3175674605827,20.74917042374005,,,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,,,,0.0,22.495,,,,0.0,,,0.0,0.0,,0.0,,,,7.962,,,,,0.0,0.0,,0.0,0.0,,,4.009,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,Kula,34.466
8,08-16-CKS-12,Tap Water,8/16/2023 3:46,,-156.30961169069698,20.90334864211924,,,0.0,,,,,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,,0.0,,,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,Outside of Boxes,0.0
9,08-23-CKS-21A,Tap Water,8/23/2023 10:50,,-156.3101431854401,20.77379311555289,,,,,,,,18.3558,0.0,3.0291,,,0.0,,,,,10.5283,,,,216.9879,1.6109,,,,,,,0.0,,,0.0,,,,0.0,,,,,0.0,,,,,,,0.0,,,0.0,,0.0,0.0,,,0.0,,,0.0,,,,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,Kula,1.6109
10,08-23-CKS-22,Tap Water,8/23/2023 14:12,,-156.3139735046829,20.78167635570461,0.0,,0.0,,,,,8.8989,0.0,,,,,,,,,,,,,,25.3836,,,,,,,,,,,,,,6.2686,,,,,,,,,0.0,,,2.3578,,,,,,0.0,,0.0,0.0,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,Kula,34.010000000000005
11,08-23-CKS-23,Tap Water,8/23/2023 14:41,,-156.30894756960055,20.773001508870657,0.0,,0.0,,,,,8.9012,0.0,,,,,,,,,0.0,,,,0.0,26.4337,,,,,,,,,,,,,,7.1684,,,,,0.0,,,,,,,2.7733,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,,Kula,36.3754
12,08-25-CKS-32,Tap Water,8/25/2023 13:04,,-156.30924264812984,20.77489695870277,0.0,,0.0,,,,,18.889,0.0,,,,,,,,,,,,0.0,,23.8827,,,,,,,,,,,,,,4.624,,,,,,,,,,,,1.282,,,,,,0.0,,0.0,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,0.0,,,,Kula,29.7887
13,08-25-CKS-33,Tap Water,8/25/2023 13:04,,-156.31108581345254,20.776023141402224,0.0,,0.0,,,,,15.3631,0.0,,,,,,,,,,,,,,27.1288,,,,,,,,,,,,,,5.8192,,,,,0.0,,,,,,,1.8606,,,,,,0.0,,,0.0,,,,,,,,,,,,,0.0,,0.0,,,,0.0,0.0,,,,,,0.0,,Kula,34.8086
14,08-25-CKS-35,Tap Water,8/25/2023 13:04,,-156.3113370836852,20.7758205553385,0.0,,0.0,,,,,10.9497,0.0,,,,,,,,,,,,0.0,,33.4709,,,,,,,,,,,,,,4.6644,,,,,,,,,,,,1.2138,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,Kula,39.3491
15,08-29-CKS-41,Tap Water,8/29/2023 9:43,,-156.32381168545248,20.759821915681545,,,,,,,,41.9139,0.0,,,,,,,,,,,,0.0,,50.3204,,19.0151,20.0,,,,,,20.0,,,,,7.7174,,,,19.6569,,,,,,,,2.0564,,20.0,,,,0.0,,0.0,0.0,,21.4889,0.0,,,,,,,0.0,,,,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,Kula,60.0942
16,08-29-CKS-42,Tap Water,8/29/2023 10:47,,-156.3980640110016,20.669955595428675,,,,,,,,47.4081,,,,,,,,,,,,,,,41.1086,,19.8236,20.0,,,,,,20.0,,,,,7.8614,,,,20.2576,,,,,,,,2.3398,,20.0,,,,0.0,,0.0,0.0,,21.5427,0.0,,,,,,,0.0,,,,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,,0.0,Outside of Boxes,51.3098
17,08-29-CKS-43,Tap Water,8/29/2023 11:18,,-156.40192393727455,20.64972338654913,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,41.8076,,19.2612,20.0,,,,,,20.0,,,,,8.6972,,,,19.9821,,,,,,,,2.8638,,20.0,,,,,,,0.0,,21.4578,0.0,,,,,,,0.0,,,,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,Outside of Boxes,53.3686
18,08-29-CKS-51,Tap Water,8/29/2023 11:08,,-156.29997880523595,20.77578108266917,,,0.0,,,,,4.658,,,,,,,,,,,,,,,29.6559,,18.7581,20.0,,,,,,20.0,,,,,6.8627,,,,20.1336,0.0,,,,,,,2.2813,,20.0,,,,0.0,,,0.0,,20.6915,,,,,,,,,,,,,0.0,,20.0,,0.0,0.0,,,,,0.0,,,Kula,38.7999
19,08-29-CKS-52,Tap Water,8/29/2023 11:42,,-156.30805035512773,20.775317480609505,,,0.0,,,,,33.5458,,,,,,,,,,,,,0.0,,47.8843,,18.3955,20.0,,,,,,20.0,,,,,6.6847,,,,20.3019,0.0,,,,,,,0.0,,20.0,,,,0.0,,,0.0,,21.032,0.0,,,,,,,,,,,,0.0,,20.0,,,0.0,,,,,,,,Kula,54.569
20,08-29-CKS-53,Tap Water,8/29/2023 12:12,,-156.3095464564835,20.77820066488484,,,,,,,,6.8464,,,,,,,,,,,,,,,24.1796,,18.6318,20.0,,,,,,20.0,,,,,4.4572,,,,19.961,0.0,,,,,,,0.0,,20.0,,,,,,,0.0,,21.7236,0.0,,,,,,,,,,,,,,20.0,,,0.0,,,,,0.0,,,Kula,28.6368
21,08-29-CKS-54,Tap Water,8/29/2023 13:57,,-156.30529142588443,20.77693935392649,,,0.0,,,,,7.4621,,,,,,,,,,,,,,,26.5723,,18.8281,20.0,,,,,,20.0,,,,,6.84,,,,20.5741,0.0,,,,,,,2.3281,,20.0,,,,,,,0.0,,21.4767,0.0,,,,,,,,,,,,0.0,,20.0,,,0.0,,,,,0.0,,,Kula,35.740399999999994
22,08-29-CKS-55,Tap Water,8/29/2023 14:14,,-156.30378183806994,20.7810167674056,,,,,,,,21.6226,,,,,,,,,,,,,,0.0,31.8395,,18.44,20.0,,,,,,20.0,,,,,7.3367,,,,20.1373,,,,,,,,2.4234,,20.0,,,,0.0,,,0.0,,21.4974,0.0,,,,,,,,,,,,0.0,,20.0,,,0.0,,,,,0.0,,,Kula,41.5996
23,8-30-23-kellie-1,Tap Water,8/30/2023 11:53,,-156.30342301170865,20.76735084645413,,,0.0,,,,,6.1419,,,,,,,,,,,,,0.0,,38.214,,19.9475,20.0,,,,,,20.0,,,,,4.1027,,,,20.4829,,,,,,,,0.0,,20.0,,,,0.0,,0.0,0.0,,21.9493,0.0,,,,0.0,0.0,,0.0,,,,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,Kula,42.3167
24,8-30-23-kellie-2,Tap Water,8/30/2023 12:37,,-156.3018932968748,20.766098422550343,,,,,,,,29.518,,,,,,,,,,,,,0.0,,28.7934,,19.8168,20.0,,,,,,20.0,,,,,3.7561,,,,19.0501,,,,,0.0,,,0.0,,20.0,,,,0.0,,0.0,,,20.0927,0.0,,,,,0.0,,0.0,,,0.0,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,Kula,32.549499999999995
25,8-30-23-kellie-3,Tap Water,8/30/2023 12:41,,-156.30320460022853,20.766610895747377,,,,,,,,87.7429,,,,,,,,,,,,,,,86.2655,,19.6079,20.0,,,,,,20.0,,,,,6.8312,,,,19.3761,,,,,0.0,,,2.1405,,20.0,,,,0.0,,,0.0,,20.5047,0.0,,,,,0.0,,0.0,,,0.0,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,Kula,95.2372
26,8-30-23-kellie-4,Tap Water,8/30/2023 13:36,,-156.30593022709817,20.76973985521706,,,0.0,,,,,15.4507,,0.0,,,,,,,,4.9808,,,,2.2292,52.5739,,20.9118,20.0,,,,,,20.0,,,,,8.0327,,,,19.8999,,,,,,,,2.0798,,20.0,,,,,,0.0,0.0,,20.1989,0.0,,,,,,,,,,,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,Kula,62.686400000000006
27,8-30-23-kellie-6,Tap Water,8/30/2023 19:07,,-156.31658636670718,20.773113154697,,,0.0,,,,,90.5958,,,,,,,,,,,,,0.0,,47.9583,,20.174,20.0,,,,,,20.0,,,,,5.3901,,,,19.8212,,,,,,,,0.0,,20.0,,,,,,,0.0,,20.7791,,,,,,,,0.0,,,,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,,0.0,Kula,53.3484
28,09-01-CKS-61,Tap Water,9/1/2023 16:19,,-156.6653821272505,20.88585855630624,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,0.0,,10.7601,,,,,,,,,,,,,,2.4732,,,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,Lahaina,13.2333
29,09-01-CKS-62,Tap Water,9/1/2023 16:30,,-156.66399662911093,20.888177305968977,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,1.0367,,19.2347,,,,,,,,,,,,,,7.7422,,,,,0.0,,,,0.0,,,3.2617,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,0.0,0.0,,,,,,,,Lahaina,30.238599999999998
30,09-01-CKS-63,Tap Water,9/1/2023 17:03,,-156.66128536362226,20.85414651762052,,,0.0,,,,,150.2532,,,,,,,,,,282.9737,,,,189.7993,0.0,,18.9349,20.0,,,,,,20.0,0.0,,,,0.0,,,,20.4706,,,,,,,,0.0,,20.0,,,,,,0.0,5.9081,,20.308,,,,,,,,,,,0.0,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,Lahaina,5.9081
31,9-1-23-Kellie-1,Tap Water,9/1/2023 13:22,,-156.35976418213676,20.711218145153666,,,,,,,,94.3832,,,,,,,,,,,,,,,43.7588,,19.7291,20.0,,,,,,20.0,,,,,8.6495,,,,19.0443,,,,,,,,2.5453,,20.0,,,,,,,0.0,,20.0729,,,,,,,,,,,,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,,,Kula,54.9536
32,9-1-23-Kellie-2,Tap Water,9/1/2023 14:54,,-156.30411075031125,20.77052937032333,,,0.0,,,,,18.6133,,,,,,,,,,,,,,,22.0473,,20.0434,20.0,,,,,,20.0,,,,,4.981,,,,20.144,0.0,,,,,,,2.0491,,20.0,,,,,,,0.0,,21.3244,,,,,,,,,,,,,0.0,,20.0,,,0.0,,,,0.0,0.0,,0.0,Kula,29.0774
33,9-1-23-Kellie-3,Tap Water,9/1/2023 14:57,,-156.2982020760462,20.770310620424794,,,0.0,,,,,28.1821,,,,,,,,,,,,,,,55.0339,,21.7775,20.0,,,,,,20.0,,,,,8.7142,,,,19.5143,,,,,,,,2.7772,,20.0,,,,,,,0.0,,20.5633,,,,,,,,,,,0.0,,,,20.0,,,0.0,,,,0.0,,,0.0,Kula,66.5253
34,9-8-KDP-1,Tap Water,9/8/2023 14:23,,-156.33009909318957,20.759986490760248,,,,,,,,7.6458,0.0,,,,,,,,,,,,,,47.9921,,19.5819,20.0,,,,,,20.0,,,,,8.4607,,,,19.5898,,,,,0.0,,,2.7339,,20.0,,,,,,,0.0,,19.8693,,,,,,,,,,,,,0.0,,20.0,,0.0,0.0,,,,0.0,,,0.0,Kula,59.1867
35,9-8-KDP-2,Tap Water,9/8/2023 14:33,,-156.32676922787005,20.76268681014842,,,,,,,,18.2349,,,,,,,,,,,,,,,31.3874,,20.885,20.0,,,,,,20.0,,,,,4.4183,,,,19.5321,,,,,0.0,,,0.0,,20.0,,,,,,,0.0,,19.5653,,,,,,,,,,,0.0,,0.0,,20.0,,0.0,0.0,,,,0.0,,0.0,0.0,Kula,35.8057
36,9-8-KDP-3,Tap Water,9/8/2023 14:52,,-156.32698392493475,20.760175204153956,,,0.0,,,,,20.3123,,,,,,,,,,,,,,,32.4315,,19.7154,20.0,,,,,,20.0,,,,,7.4795,,,,19.4828,,,,,,,,2.6985,,20.0,,,,,,,0.0,,19.9036,,,,,,,,,,,0.0,,0.0,,20.0,,,,,,,0.0,,,0.0,Kula,42.6095
37,9-8-KDP-4,Tap Water,9/8/2023 15:10,,-156.3255582532213,20.759599175937065,,,0.0,,,,,33.6507,,,,,,,,,,,,,,,34.4919,,20.4943,20.0,,,,,,20.0,,,,,7.7328,,,,19.2908,,,,,,,,2.8487,,20.0,,,,,,,0.0,,20.6386,,,,,,,,,,,,,0.0,,20.0,,,0.0,,,,0.0,0.0,,,Kula,45.0734
38,09-11-KDP-1,Tap Water,9/11/2023 13:50,,,,,,,,,,,24.9456,0.0,,,,,,,,,,,,0.0,,20.0432,,19.2045,20.0,,,,,,20.0,,,,,3.6099,,,,19.1683,,,,,,,,0.0,,20.0,,,,,,,0.0,,19.6051,,,,,,,,,,,,,0.0,,20.0,,0.0,0.0,,,,,0.0,,,Outside of Boxes,23.6531
39,09-11-KDP-2,Tap Water,9/11/2023 16:16,,-156.32367707511162,20.75831369083726,,,,,,,,42.3797,,,,,,,,,,,,,0.0,,37.7502,,20.4487,20.0,,,,,,20.0,,,,,7.1232,,,,19.576,,,,,,,,2.6906,,20.0,,,,,,,0.0,,19.9825,,,,,,,,,,,0.0,,,,20.0,,,0.0,,,,,,,,Kula,47.564
40,09-11-KDP-3,Tap Water,9/11/2023 16:32,,-156.3254757036579,20.758842263649044,,,0.0,,,,,51.1349,,,,,,,,,,,,,0.0,,22.5192,,20.2085,20.0,,,,,,20.0,,,,,6.7336,,,,19.5877,,,,,,,,3.3846,,20.0,,,,,,,0.0,,20.2621,,,,,,,,,,,,,0.0,,20.0,,,,,,,0.0,,,0.0,Kula,32.6374
41,9-12-CKS-1,Tap Water,9/12/2023 12:22,,-156.67911842981331,20.8987823672568,,,,,,,,35.7756,,,,,,,,,,,,,,,38.878,,20.9446,20.0,,,,,,20.0,,,,,16.8789,,,,19.3825,0.0,,,,0.0,,,7.119,,20.0,,,,0.0,0.0,0.0,0.0,,18.7347,0.0,,,,0.0,0.0,,0.0,,,,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,Lahaina,62.8759
42,9-12-CKS-2,Tap Water,9/12/2023 12:38,,-156.67977962138497,20.899656919534664,,,0.0,,,,,31.6132,,,,,,,,,,,,,,,37.0073,,21.3096,20.0,,,,,,20.0,0.0,,,,14.7643,,,,18.9809,,,,,,,,5.1457,,20.0,,,0.0,0.0,,0.0,0.0,,19.8415,0.0,,,,,,,0.0,,,,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,Lahaina,56.9173
43,9-12-CKS-4,Tap Water,9/12/2023 13:10,,-156.68376897034523,20.899672005436734,,,,,,,,31.4515,0.0,,,,,,,,,,,,,,28.3397,,20.8996,20.0,,,,,,20.0,,,,,12.0447,,,,19.0751,0.0,,,,,,,6.5497,,20.0,,,,0.0,,,3.6203,,19.5626,0.0,,,,,,,,,,,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,Lahaina,50.5544
44,09-12-KDP-1,Tap Water,9/12/2023 13:02,,-156.32309303536053,20.790270265047194,,,,,,,,22.0753,0.0,,,,,,,,,,,,,,15.7895,,19.9875,20.0,,,,,,20.0,,,,,5.6799,,,,20.0022,,,,,,,,3.2107,,20.0,,,,,,,0.0,,18.9565,,,,,,,,0.0,,,,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,Kula,24.6801
45,09-12-KDP-2,Tap Water,9/12/2023 13:42,,-156.31931243931209,20.78602894089597,,,0.0,,,,,12.1531,,,,,,,,,,,,,,0.0,11.0503,,20.8767,20.0,,,,,,20.0,,,,,5.9102,,,,19.6797,,,,,,,,3.9291,,20.0,,,,,,,0.0,,21.0304,0.0,,,,,,,,,,,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,,0.0,Kula,20.8896
46,09-12-KDP-3,Tap Water,9/12/2023 13:47,,-156.3250199630183,20.794934241699504,,,,,,,,12.9927,,,,,,,,,,,,,,,14.7275,,21.198,20.0,,,,,,20.0,,,,,6.7532,,,,19.9409,,,,,,,,4.2314,,20.0,,,,,,,0.0,,20.0869,,,,,,,,,,,,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,,0.0,Kula,25.7121
