,Sample ID,SampleType,DateTime Taken,Post Results,Public X,Public Y,Chloromethane (methyl chloride),Chloroethene (vinyl chloride),Bromomethane (methyl bromide),Chloroethane (ethyl chloride),Trichlorofluoromethane,Diethyl ether,"1,1-Dichloroethene",Acetone,Iodomethane,Carbon disulfide,3-Chloropropene (allyl chloride),Methylene chloride (DCM),"trans-1,2-Dichloroethene",Methyl tert-butyl ether (MTBE),"1,1-Dichloroethane","2,2-Dichloropropane","cis-1,2-Dichloroethene",2-Butanone (MEK),Methyl acrylate,Methacrylonitrile,Bromochloromethane,Tetrahydrofuran,Trichloromethane (chloroform),"1,1,1-Trichloroethane",Dibromofluoromethane [SS1],Pentafluorobenzene [IS1],1-Chlorobutane (butyl chloride),Carbon tetrachloride,"1,1-Dichloropropene",Benzene,"1,2-Dichloroethane","1,4-Difluorobenzene [IS2]",Trichloroethene,"1,2-Dichloropropane",Dibromomethane,Methyl methacrylate,Bromodichloromethane,2-Nitropropane,"cis-1,3-Dichloropropene",4-Methyl-2-pentanone (MIBK),Toluene-d8 [SS2],Toluene,"trans-1,3-Dichloropropene",Ethyl methacrylate,"1,1,2-Trichloroethane",Tetrachloroethene,"1,3-Dichloropropane",2-Hexanone,Dibromochloromethane,"1,2-Dibromoethane (EDB)",Chlorobenzene-d5 [IS3],Chlorobenzene,"1,1,1,2-Tetrachloroethane",Ethylbenzene,m/p-Xylene,o-Xylene,Styrene,Bromoform,Isopropylbenzene (cumene),1-Bromo-4-fluorobenzene (BFB) [SS3],Bromobenzene,"1,1,2,2-Tetrachloroethane","1,2,3-Trichloropropane (TCP)","trans-1,4-Dichloro-2-butene",n-Propylbenzene,2-Chlorotoluene,"1,3,5-Trimethylbenzene",4-Chlorotoluene,tert-Butylbenzene,Pentachloroethane,"1,2,4-Trimethylbenzene",1-Methylpropylbenzene (sec-butylbenzene),"1,3-Dichlorobenzene",4-Isopropyltoluene (p-cymene),"1,4-Dichlorobenzene-d4 [IS4]","1,4-Dichlorobenzene",n-Butylbenzene,"1,2-Dichlorobenzene",Hexachloroethane,"1,2-Dibromo-3-chloropropane (DBCP)",Nitrobenzene,"1,2,4-Trichlorobenzene","Hexachloro-1,3-butadiene",Naphthalene,"1,2,3-Trichlorobenzene",City,Total Trihalomethanes
47,9-14-Cks-1,Tap Water,9/14/2023 12:02,,-156.68378150085456,20.882593482710945,,,0.0,,,,,56.2841,,,,,,,,,,,,,0.0,,21.0227,,20.6846,20.0,,,,,,20.0,,,,,12.8865,,,,19.5457,0.0,,,,,,,7.818,,20.0,,,,0.0,,,2.0104,,20.1535,,,,,,,,,,,,,0.0,,20.0,,0.0,0.0,,,,0.0,,0.0,0.0,Lahaina,43.7376
48,9-14-Cks-3,Tap Water,9/14/2023 13:07,,-156.68811590418926,20.899158524830767,,,0.0,,,,,10.8452,,,,,,,,,,,,,,,20.8773,,21.2869,20.0,,,,,,20.0,,,,,12.128,,,,20.0374,0.0,,,,,,,14.7821,,20.0,,,,0.0,,,26.4982,,20.2665,,,,,,,,,,,,,,,20.0,,,0.0,,,,0.0,,,0.0,Lahaina,74.2856
49,9-14-CKS-4,Tap Water,9/14/2023 13:21,,-156.68194952786718,20.899976556157142,,,0.0,,,,,77.3711,,,,,,,,,,,,,0.0,,44.1945,,20.6237,20.0,,,,,,20.0,,,,,19.3194,,,,19.3888,,,,,,,,10.595,,20.0,,,,,,,3.8466,,20.341,,,,,,,,,,,,,0.0,,20.0,,,0.0,,,,0.0,,,,Lahaina,77.9555
50,9-14-Cks-5,Tap Water,9/14/2023 14:23,,-156.6828151437989,20.89935454321592,,,,,,,,26.4427,,,,,,,,,,,,,,,24.7314,,20.3199,20.0,,,,,,20.0,,,,,13.8276,,,,19.075,0.0,,,,,,,11.9015,,20.0,,,,0.0,,,9.065,,19.0455,,,,,,,,,,,,,0.0,,20.0,,,0.0,,,,0.0,,,,Lahaina,59.5255
51,09-14-Cks-6,Tap Water,9/14/2023 14:55,,-156.68766415306206,20.899936747144416,,,0.0,,,,,19.492,,,,,,,,,,,,,,,30.8509,,20.6641,20.0,,,,,,20.0,,,,,16.2542,,,,19.4701,0.0,,,,,,,9.631,,20.0,,,,,,,3.7042,,20.3696,,,,,,,,,,,,,0.0,,20.0,,,0.0,,,,0.0,,,,Lahaina,60.4403
52,09-14-JJ-1,Tap Water,9/14/2023 15:56,,-156.32389196773306,20.817373975073387,,,0.0,,,,,9.9644,0.0,,,,,,,,,,,,,,17.3102,,20.6152,20.0,,,,,,20.0,,,,,0.0,,,,19.169,,,,,,,,0.0,,20.0,,,,,,,0.0,,20.594,,,,,,,,,,,,,0.0,,20.0,,,,,,,0.0,,,0.0,Outside of Boxes,17.3102
53,09-14-JJ-2,Tap Water,9/14/2023 15:59,,-156.32425334272222,20.78511965592109,,,,,,,,44.1191,,,,,,,,,,,,,0.0,,14.9611,,18.9326,20.0,,,,,,20.0,,,,,4.5294,,,,19.4428,,,,,,,,2.0589,,20.0,,,,,,,0.0,,19.9154,,,,,,,,,,,,,0.0,,20.0,,,0.0,,,,,,,0.0,Kula,21.5494
54,9-14-CKS-8,Tap Water,9/14/2023 16:44,,-156.68248492044978,20.901681809567965,,,0.0,,,,,35.0683,0.0,,,,,,,,,,,,,,26.6203,,20.2111,20.0,,,,,,20.0,,,,,15.8895,,,,19.4064,0.0,,,,,,,13.0527,,20.0,,,,,,,9.4304,,20.2513,,,,,,,,,,,,,0.0,,20.0,,,0.0,,,,,,,,Lahaina,64.99289999999999
55,09-14-JJ-3,Tap Water,9/14/2023 17:26,,-156.3224829139055,20.78892643259863,,,,,,,,61.4747,,,,,,,,,,,,,0.0,,7.6791,,19.6886,20.0,,,,,,20.0,,,,,3.2612,,,,19.3417,,,,,,,,0.0,,20.0,,,,,,,0.0,,19.2856,,,,,,,,,,,,,0.0,,20.0,,,,,,,0.0,,,,Kula,10.9403
56,09-14-KDP-1,Tap Water,9/15/2023 11:58,,-156.3367948829959,20.755818128161245,,,,,,,,14.7998,,,,,,,,,,,,,,,7.9832,,19.2717,20.0,,,,,,20.0,,,,,5.5203,,,,20.3921,,,,,,,,4.0771,,20.0,,,,,,,0.0,,19.975,0.0,,,,,,,,,,,,0.0,,20.0,,,0.0,,,,0.0,,0.0,0.0,Kula,17.5806
57,09-14-KDP-2,Tap Water,9/15/2023 12:15,,-156.33655802773964,20.7528669498037,,,,,,,,9.2055,,,,0.0,,,,,,,,,0.0,,28.663,,21.1892,20.0,,,,,,20.0,,,,,4.2163,,,,19.8379,,,,,,,,0.0,,20.0,,,,,,,0.0,,19.7646,,,,,,,,,,,,,0.0,,20.0,,,0.0,,,,0.0,,,0.0,Kula,32.8793
58,09-14-KDP-3,Tap Water,9/15/2023 12:43,,-156.332830485825,20.74942824726691,,,0.0,,,,,9.7513,,,,,,,,,,0.0,,,,2.8817,7.4954,,19.912,20.0,,,,,,20.0,,,,,2.1452,,,,19.4179,0.0,,,,,,,0.0,,20.0,,,,,,,0.0,,19.1818,,,,,,,,,,,,,,,20.0,,,0.0,,,,0.0,,0.0,,Kula,9.6406
59,09-14-KDP-4,Tap Water,9/15/2023 12:55,,-156.32932497191013,20.75177546504493,,,,,,,,10.5962,,,,,,,,,,,,,,,6.5544,,20.2063,20.0,,,,,,20.0,,,,,0.0,,,,19.5798,0.0,,,,,,,0.0,,20.0,,,,,,,0.0,,19.6431,,,,,,,,,,,,,0.0,,20.0,,,,,,,0.0,,0.0,,Kula,6.5544
60,09-14-KDP-5,Tap Water,9/15/2023 13:00,,,,,,,,,,,5.1135,0.0,,,,,,,,,,,,,,38.2884,,20.2911,20.0,,,,,,20.0,,,,,9.7821,,,,19.0423,0.0,,,,,,,4.8183,,20.0,,,,,,,0.0,,19.4591,,,,,,,,,,,,,0.0,,20.0,,,0.0,,,,,,,,Outside of Boxes,52.8888
61,09-18-KDP-1,Tap Water,9/18/2023 4:05,,-156.30610817249118,20.775006220129224,,,0.0,,,,,15.5967,,,,,,,,,,,,,0.0,,27.6707,,20.6393,20.0,,,,,,20.0,,,,,7.4033,,,,19.6638,,,,,,,,3.0427,,20.0,,,,,,,0.0,,20.1884,,,,,,,,,,,,,0.0,,20.0,,,0.0,,,,,,,,Kula,38.1167
62,09-19-KDP-1,Tap Water,9/19/2023 12:25,,-156.32636611961993,20.752472495219237,,,0.0,,,,,9.1831,,0.0,,0.0,,,,,,0.0,,,,109.8697,71.403,,20.731,20.0,,,,,,20.0,,,,,6.9835,,,,19.414,,,,,,,,2.2088,,20.0,,,,,,,0.0,,19.6365,,,,,,,,,,,,,0.0,,20.0,,,0.0,,,,0.0,0.0,,,Kula,80.59530000000001
63,09-19-KDP-3,Tap Water,9/19/2023 13:33,,-156.3038741392996,20.7775222530463,,,,,,,,11.6492,,,,0.0,,,,,,,,,,,12.1458,,20.9937,20.0,,,,,,20.0,,,,,0.0,,,,19.2195,0.0,,,,,,,0.0,,20.0,,,,,,,0.0,,19.4364,,,,,,,,,,,,,,,20.0,,,0.0,,,,0.0,,,,Kula,12.1458
64,09-22-KDP-3,Tap Water,9/22/2023 14:05,,-156.33000051982745,20.742373338296098,,,0.0,,,,,17.6695,,,,0.0,,,,,,,,,,,14.7691,,20.0276,20.0,,,,,,20.0,,,,,0.0,,,,19.4008,,,,,,,,0.0,,20.0,,,,,,,,,20.1784,,,,,,,,,,,,,,,20.0,,,,,,,,,,,Kula,14.7691
65,09-22-KDP-4,Tap Water,9/22/2023 14:47,,-156.30257829316412,20.76082968522613,,,,,,,,0.0,,,,0.0,,,,,,,,,,0.0,11.9323,,21.0073,20.0,,,,,,20.0,,,,,0.0,,,,19.4538,,,,,,,,0.0,,20.0,,,,,,,0.0,,20.3887,,,,,,,,,,,,,,,20.0,,,0.0,,,,,,,,Kula,11.9323
66,09-22-KDP-5,Tap Water,9/22/2023 14:49,,-156.31004634330898,20.776577425494548,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,20.9837,20.0,,,,,,20.0,,,,,2.0653,,,,19.1111,,,,,,,,4.6744,,20.0,,,,,,,7.3138,,19.681,,,,,,,,,,,,,0.0,,20.0,,,0.0,,,,,,,,Kula,14.0535
67,09-22-KDP-1,Tap Water,9/22/2023 14:50,,-156.30766567249626,20.7761457228626,,,0.0,,,,,6.4024,0.0,,,,,,,,,,,,,11.3352,,,20.698,20.0,,,,,,20.0,,,,,,,,,19.3966,,,,,0.0,,,,,20.0,,,,0.0,,0.0,,,20.7949,0.0,,,,0.0,,,,,,,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,Kula,0.0
68,09-22-KDP-6,Tap Water,9/22/2023 15:10,,-156.30538656426992,20.761088403727516,,,0.0,,,,,13.2604,,,,,,,,,,,,,,0.0,3.1988,,21.9869,20.0,,,,,,20.0,,,,,0.0,,,,19.3216,,,,,,,,,,20.0,,,,,,,,,20.1798,,,,,,,,,,,,,0.0,,20.0,,,,,,,,,,,Kula,3.1988
69,09-22-KDP-7,Tap Water,9/22/2023 15:37,,-156.30943828562022,20.75833437314861,,,0.0,,,,,12.6027,,,,0.0,,,,,,,,,,,74.2369,,21.0003,20.0,,,,,,20.0,,,,,6.9603,,,,19.1547,,,,,,,,2.7307,,20.0,,,,,,,0.0,,20.1098,,,,,,,,,,,,,,,20.0,,,,,,,,,,,Kula,83.92790000000001
70,09-25-KDP-2,Tap Water,9/25/2023 14:30,,-156.30410401457613,20.757248020762564,,,,,,,,,,,,0.0,,,,,,10.0282,,,,12.8605,10.8977,,21.1753,20.0,,,,,,20.0,,,,,0.0,,,,19.5455,0.0,,,,,,,0.0,,20.0,,,,,0.0,0.0,,,20.9139,,,,,,0.0,,,,,,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,Kula,10.8977
71,09-25-KDP-3,Tap Water,9/25/2023 15:10,,-156.311855767127,20.776157989736863,,,0.0,,,,,,,,,,,,,,,,,,,,31.2233,,21.4128,20.0,,,,,,20.0,,,,,8.0684,,,,19.4333,0.0,,,,0.0,,,3.1858,,20.0,,,0.0,0.0,0.0,0.0,0.0,,20.2845,0.0,,,,,,,,,,,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,Kula,42.4775
72,09-26-JI-1,Tap Water,9/26/2023 9:37,,-156.6798058580765,20.90164500256297,,,0.0,,,,,13.2191,,,,,,,,,,,,,,,39.3599,,21.8623,20.0,,,,,,20.0,,,,,16.2939,,,,19.8576,0.0,,,,,,,12.0569,,20.0,,,,0.0,,,7.2331,,20.7074,,,,,,,,,,,,,0.0,,20.0,,,0.0,,,,,,,,Lahaina,74.94380000000001
73,09-26-JI-3,Tap Water,9/26/2023 10:00,,-156.68308214192507,20.899231188997284,,,,,,,,,0.0,,,0.0,,,,,,,,,,,35.7749,,20.9998,20.0,,,,,,20.0,,,,,14.8348,,,,19.7027,0.0,,,,,,,10.5622,,20.0,,,,0.0,,,6.6803,,21.4894,,,,,,,,,,,,,0.0,,20.0,,,0.0,,,,0.0,,,,Lahaina,67.85220000000001
74,09-26-JI-4,Tap Water,9/26/2023 10:10,,-156.6826483035621,20.89946954237238,,,,,,,,,0.0,,,0.0,,,,,,,,,,,35.4002,,20.7991,20.0,,,,,,20.0,,,,,15.3078,,,,20.1794,0.0,,,,,,,11.2005,,20.0,,,,0.0,,,8.0116,,22.0885,,,,,,,,,,,,,,,20.0,,,0.0,,,,0.0,,,,Lahaina,69.92009999999999
75,09-26-JI-5,Tap Water,9/26/2023 10:22,,-156.68171666723208,20.902454047252984,,,0.0,,,,,5.1842,,,,,,,,,,,,,,,45.0083,,21.076,20.0,,,,,,20.0,,,,,17.1247,,,,19.2227,0.0,,,,,,,10.2074,,20.0,,,,0.0,,,4.4864,,20.1581,,,,,,,,,,,,,0.0,,20.0,,,0.0,,,,0.0,,,0.0,Lahaina,76.82679999999999
76,09-26-JI-6,Tap Water,9/26/2023 10:32,,-156.6828762046403,20.900859625245687,,,,,,,,8.4825,0.0,,,,,,,,,,,,,,45.5372,,20.1569,20.0,,,,,,20.0,,,,,3.054,,,,19.6523,,,,,,,,2.2391,,20.0,,,,0.0,,,2.3477,,19.9472,,,,,,,,,,,,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,,,Lahaina,53.178
77,9-26-JES-2,Tap Water,9/26/2023 14:08,,-156.684703029343,20.956121861057326,,,0.0,,,,,4.3823,,,,,,,,,,,,,,0.0,0.0,,21.2651,20.0,,,,,,20.0,,,,,0.0,,,,19.3564,0.0,,,,,,,0.0,,20.0,,,0.0,0.0,0.0,,2.5339,,20.6464,,,,,,,,,,,,,,,20.0,,,0.0,,,,,,,,Outside of Boxes,2.5339
78,09-26-KDP-1,Tap Water,9/26/2023 14:20,,-156.30522978863004,20.759231884832637,,,,,,,,12.403,,,,,,,,,,,,,,,3.8735,,19.8337,20.0,,,,,,20.0,,,,,,,,,19.6829,,,,,0.0,,,,,20.0,,,,0.0,,,,,20.6288,,,,,,,,,,,0.0,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,Kula,3.8735
79,09-26-KDP-2,Tap Water,9/26/2023 16:25,,-156.31295924976445,20.779615149567807,,,,,,,,6.9647,0.0,,,0.0,,,,,,,,,0.0,,62.9747,,21.69,20.0,,,,,,20.0,,,,,7.728,,,,19.482,,,,,,,,2.0611,,20.0,,,,0.0,,,0.0,,20.7535,,,,,,,,,,,,,0.0,,20.0,,,0.0,,,,,,,0.0,Kula,72.7638
80,09-27-KDP-1,Tap Water,9/27/2023 16:33,,-156.3316149091942,20.74394816196412,,,0.0,,,,,,,,,,,,,,,,,,,,3.9108,,20.7664,20.0,,,,,,20.0,,,,,0.0,,,,19.7897,,,,,,,,,,20.0,,,,,,,,,20.9709,,,,,,,,,,,,,0.0,,20.0,,,0.0,,,,,,0.0,,Kula,3.9108
81,09-27-KDP-3,Tap Water,9/27/2023 16:37,,-156.31042821889113,20.78218790893838,,,,,,,,6.9206,,,,0.0,,,,,,,,,,,29.3274,,20.9009,20.0,,,,,,20.0,,,,,6.3591,,,,20.0612,0.0,,,,,,,2.0104,,20.0,,,,0.0,,,0.0,,21.0018,,,,,,,,,,,0.0,,,,20.0,,,,,,,0.0,,,,Kula,37.6969
82,09-27-KDP-6,Tap Water,9/27/2023 16:51,,-156.30776961402347,20.7810394608859,,,,,,,,22.9134,0.0,,,0.0,,,,,,0.0,,,0.0,,45.3442,,21.0833,20.0,,,,0.0,,20.0,,,,,4.2346,,,,19.8943,0.0,,,,,,,0.0,,20.0,,,,,,,0.0,,20.6536,,,,,,,,,,,,,,,20.0,,,,,,,0.0,,,,Kula,49.5788
83,09-27-KDP-8,Tap Water,9/27/2023 17:14,,-156.3085196144202,20.774053945513472,,,,,,,,,0.0,,,0.0,,,,,,,,,0.0,,29.6341,,20.2441,20.0,,,,,,20.0,,,,,4.8554,,,,19.9132,0.0,,,,,,,0.0,,20.0,,,,0.0,,,0.0,,20.9248,,,,,,,,,,,,,,,20.0,,,,,,,,,,,Kula,34.4895
84,09-27-KDP-7,Tap Water,9/27/2023 18:04,,-156.3097899247755,20.77728395969657,,,,,,,,,,,,0.0,,,,,,,,,,,31.4044,,21.0274,20.0,,,,,,20.0,,,,,5.5091,,,,19.3893,0.0,,,,,,,0.0,,20.0,,,0.0,0.0,,,0.0,,21.3589,,,,,,,,,,,0.0,,,,20.0,,,,,,,0.0,,0.0,,Kula,36.9135
85,09-27-KDP-9,Tap Water,9/27/2023 18:06,,-156.31233328788517,20.776262641054075,,,,,,,,7.4535,,,,0.0,,,,,,0.0,,,0.0,0.0,45.357,,19.9377,20.0,,,,,,20.0,,,,,5.2886,,,,19.8307,,,,,,,,0.0,,20.0,,,,0.0,,,0.0,,21.0883,,,,,,,,,,,,,0.0,,20.0,,,0.0,,,,0.0,,,0.0,Kula,50.6456
86,09-27-KDP-10,Tap Water,9/27/2023 18:10,,-156.30930703631782,20.77629332802315,,,,,,,,0.0,,,,,,,,,,,,,,,29.75,,20.5116,20.0,,,,,,20.0,,,,,6.1143,,,,19.2575,0.0,,,,,,,0.0,,20.0,,,,0.0,,,0.0,,20.9867,,,,,,,,,,,0.0,,,,20.0,,,,,,,,,0.0,,Kula,35.8643
87,10-02-23-JI-01,Tap Water,10/2/2023 11:20,,-156.68505719802187,20.900247217047827,,,0.0,,,,,19.9001,0.0,,,,,,,,,,,,,,29.9544,,20.1651,20.0,,,,,,20.0,,,,,14.2141,,,,20.4811,0.0,,,,,,,12.6606,,20.0,,,,0.0,,,11.0816,,21.0942,,,,,,,,,,,0.0,,0.0,,20.0,,,,,,,0.0,,0.0,0.0,Lahaina,67.91069999999999
88,10-02-23-JI-02,Tap Water,10/2/2023 11:35,,-156.6836564186129,20.9012907164935,,,0.0,,,,,17.3977,0.0,,,,,,,,,,,,,,31.8031,,20.7611,20.0,,,,,,20.0,,,,,14.7462,,,,19.8492,0.0,,,,0.0,,,12.606,,20.0,,,,0.0,,,10.4679,,20.5743,,,,,,,,,,,,,0.0,,20.0,,,0.0,,,,0.0,,,0.0,Lahaina,69.6232
89,10-02-23-JI-03,Tap Water,10/2/2023 11:51,,-156.68027978376273,20.90179632924139,,,0.0,,,,,25.0865,0.0,,,,,,,,,,,,,,34.1916,,20.2227,20.0,,,,,,20.0,,,,,15.3867,,,,19.8597,0.0,,,,,,,12.1093,,20.0,,,,0.0,,,8.0733,,20.7922,,,,,,,,,,,,,,,20.0,,,0.0,,,,0.0,0.0,,,Lahaina,69.76089999999999
90,10-02-KDP-1,Tap Water,10/2/2023 15:20,,-156.3081030999486,20.78021303973954,,,0.0,,,,,6.4531,0.0,,,0.0,,,,,,,,,0.0,,41.194,,21.2984,20.0,,,,,,20.0,,,,,4.8756,,,,19.4641,,,,,,,,0.0,,20.0,,,,0.0,,,0.0,,20.618,0.0,,,,,,,0.0,,,,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,Kula,46.0696
91,10-02- KDP-4,Tap Water,10/2/2023 16:12,,-156.30570531655928,20.77460857909271,,,,,,,,8.7509,0.0,,,,,,,,,,,,,,43.5208,,21.5026,20.0,,,,,,20.0,,,,,5.8847,,,,19.6206,,,,,0.0,,,0.0,,20.0,,,,0.0,,0.0,0.0,,20.5542,,,,,,,,,,,0.0,,0.0,,20.0,,0.0,0.0,,,,0.0,,,0.0,Kula,49.4055
92,10-02-KDP-6,Tap Water,10/2/2023 16:49,,-156.3183888069231,20.783052982133896,,,,,,,,16.7863,0.0,,,,,,,,,,,,,,33.4206,,20.6859,20.0,,,,,,20.0,,,,,5.3209,,,,20.5768,,,,,,,,0.0,,20.0,,,,,,,0.0,,20.8504,,,,,,,,,,,,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,Kula,38.7415
93,10-2-KDP-8,Tap Water,10/2/2023 17:05,,-156.31910102758934,20.77958289882946,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,36.9577,,20.1807,20.0,,,,,,20.0,,,,,3.4838,,,,20.2445,,,,,,,,0.0,,20.0,,,,,,,0.0,,20.0197,,,,,,,,,,,0.0,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,Kula,40.441500000000005
94,10-02-KDP-9,Tap Water,10/2/2023 17:18,,-156.31991673932856,20.78204116827355,,,0.0,,,,,29.1084,,,,0.0,,,,,,0.0,,,0.0,0.0,46.8263,,20.1544,20.0,,,,,,20.0,,,,,4.946,,,,20.2609,0.0,,,,,,,0.0,,20.0,,,,,,,0.0,,20.7332,,,,,,,,,,,0.0,,0.0,,20.0,,0.0,0.0,,,,0.0,,0.0,,Kula,51.7723
95,10-02-KDP-10,Tap Water,10/2/2023 18:39,,-156.30056951095952,20.77876187552372,,,0.0,,,,,33.9091,0.0,,,,,,,,,,,,0.0,,44.6607,,20.5387,20.0,,,,,,20.0,,,,,5.2377,,,,20.0184,,,,,,,,0.0,,20.0,,,,,,0.0,0.0,,20.5659,,,,,,,,,,,,,0.0,,20.0,,,0.0,,,,0.0,,,,Kula,49.898399999999995
96,10-03-23-JI-01,Tap Water,10/3/2023 10:55,,-156.68175077921893,20.89907455323015,,,0.0,,,,,52.5921,0.0,,,0.0,,,,,,,,,,,46.1346,,21.8869,20.0,,,,,,20.0,,,,,14.9655,,,,20.2991,0.0,,,,,,,5.3709,,20.0,,,,0.0,,,0.0,,21.2009,,,,,,,,0.0,,,0.0,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,Lahaina,66.471
97,10-03-23-JI-02,Tap Water,10/3/2023 11:12,,-156.6816816577668,20.902004807393123,,,0.0,,,,,74.8581,,,,,,,,,,0.0,,,,,51.2503,,21.1674,20.0,,,,,,20.0,,,,,7.3984,,,,20.3216,0.0,,,,,,,7.4977,,20.0,,,,0.0,,,10.2007,,20.6443,,,,,,,,,,,,,0.0,,20.0,,0.0,0.0,,,,0.0,,,,Lahaina,76.34710000000001
98,10-03-23-JI-03,Tap Water,10/3/2023 11:25,,-156.67944332271688,20.898360665651715,,,0.0,,,,,29.1338,0.0,,,0.0,,,,,,,,,,,42.0963,,20.1364,20.0,,,,,,20.0,,,,,14.5841,,,,20.1978,0.0,,,,,,,5.7177,,20.0,,,,,,,0.0,,20.6896,,,,,,,,,,,,,0.0,,20.0,,0.0,0.0,,,,0.0,,,,Lahaina,62.3981
99,10-03-23-JI-04,Tap Water,10/3/2023 11:38,,-156.67898149423291,20.899377939660877,,,0.0,,,,,18.2659,,,,,,,,,,,,,,0.0,45.144,,20.9134,20.0,,,,,,20.0,,,,,16.6517,,,,20.1808,0.0,,,,,,,7.9212,,20.0,,,,,,,0.0,,21.3314,,,,,,,,,,,,,0.0,,20.0,,0.0,0.0,,,,,0.0,,,Lahaina,69.7169
100,10-03-23-Jl-05,Tap Water,10/3/2023,,-156.68302017912282,20.90178921820572,,,0.0,,,,,16.6751,,,,,,,,,,,,,,,47.3547,,21.3041,20.0,,,,,,20.0,,,,,16.1942,,,,20.062,0.0,,,,,,,6.492,,20.0,,,,,,,0.0,,21.1308,,,,,,,,,,,,,0.0,,20.0,,,0.0,,,,0.0,,,0.0,Lahaina,70.0409
101,10-03-JES-5,Tap Water,10/3/2023 11:46,,-156.6835456540665,20.96176953145669,,,0.0,,,,,9.1156,0.0,,,,,,,,,,,,,,20.9921,,21.3255,20.0,,,,,,20.0,,,,,7.0426,,,,19.9674,0.0,,,,,,,4.131,,20.0,,,,,,,6.7671,,21.4896,,,,,,,,,,,0.0,,0.0,,20.0,,,0.0,,,,,,0.0,,Outside of Boxes,38.9328
102,10-03-JES-6,Tap Water,10/3/2023 12:09,,-156.67145448574362,20.985758201697397,,,,,,,,18.4111,0.0,,,,,,,,,,,,,,0.0,,20.7784,20.0,,,,,,20.0,,,,,0.0,,,,20.4846,0.0,,,,,,,0.0,,20.0,,,,0.0,,,4.7371,,20.9832,,,,,,,,,,,,,,,20.0,,,0.0,,,,0.0,,,,Outside of Boxes,4.7371
